trial_id,population,leg,band,target_epoch,trial_kind,injected_value
D19e48f560b93890f,allbursts,outbound,3_15,17,dvv,-0.0001
D520263ebfda6ecf2,allbursts,outbound,3_15,35,dvv,0.0002
D09c888d9801c4668,allbursts,outbound,3_15,33,dvv,0
D2d54184be4624568,allbursts,outbound,3_15,8,dvv,-0.0005
D346d6c101ba41f2c,allbursts,outbound,3_15,36,constant_shift,0.005
D6307b982c7cebfc9,allbursts,outbound,3_15,33,dvv,-0.01
D00946679af6e8629,allbursts,outbound,3_15,32,dvv,0.0001
D6fefe7b98a75141c,allbursts,outbound,3_15,23,dvv,-0.01
D459350a329f149bb,allbursts,outbound,3_15,22,dvv,0.0001
D78b652eeb1725d81,allbursts,outbound,3_15,29,dvv,0.002
D2ce87f01cfd7a6f4,allbursts,outbound,3_15,4,dvv,-0.01
D52f9d18a22953f58,allbursts,outbound,3_15,9,dvv,-0.0001
D6edac9d37e6a4481,allbursts,outbound,3_15,10,dvv,-0.0002
D0f595d64deba8226,allbursts,outbound,3_15,9,constant_shift,0.005
D6aaa6f7b16125fb9,allbursts,outbound,3_15,26,dvv,-0.001
D5c5bd525862ab09b,allbursts,outbound,3_15,39,dvv,-0.002
D6438df54e17a8650,allbursts,outbound,3_15,20,dvv,-0.0001
D4a9c1575b1051779,allbursts,outbound,3_15,33,constant_shift,0.005
D16670e592106b759,allbursts,outbound,3_15,23,source_jitter,-0.000465050575
D7b42713444aabddb,allbursts,outbound,3_15,28,dvv,0.01
D106e3d80ecd39ab4,allbursts,outbound,3_15,6,dvv,-0.001
D1eb822f59a942faf,allbursts,outbound,3_15,9,dvv,0.01
D43bbe7ee4e0efbc7,allbursts,outbound,3_15,38,dvv,0.001
D56aaf985a262d4c0,allbursts,outbound,3_15,31,dvv,0.002
D28df5dd88fec852c,allbursts,outbound,3_15,0,dvv,0.0002
D09d394e1f8e368fe,allbursts,outbound,3_15,5,dvv,0.002
D57da617be082d0ab,allbursts,outbound,3_15,11,dvv,0.01
D10cb1838b38dbf66,allbursts,outbound,3_15,39,dvv,0.0005
D5b87b62bdc5dd70b,allbursts,outbound,3_15,25,dvv,0.01
D52dc8cd4368e7d01,allbursts,outbound,3_15,28,dvv,0.0002
D143961cc3de75d5e,allbursts,outbound,3_15,4,dvv,-0.0001
D0f8705a66b926791,allbursts,outbound,3_15,35,dvv,0.002
D16e75f648e3d41a1,allbursts,outbound,3_15,34,constant_shift,0.005
D69984c264f255579,allbursts,outbound,3_15,27,dvv,0.0001
D0b6a0d3a31b1df0f,allbursts,outbound,3_15,44,dvv,-0.0001
D29d45a4941e4630a,allbursts,outbound,3_15,11,dvv,-0.001
D19d7273fbba13eeb,allbursts,outbound,3_15,28,dvv,-0.01
D4f65fa20a4d491b0,allbursts,outbound,3_15,34,dvv,-0.001
D403b86dc59249ebb,allbursts,outbound,3_15,4,dvv,-0.0002
D236f1739475201d7,allbursts,outbound,3_15,14,dvv,0.0002
D7d442efebe47cb3a,allbursts,outbound,3_15,44,dvv,0.001
D045d061c6b8d522a,allbursts,outbound,3_15,7,dvv,-0.005
D4afc44ae77574ced,allbursts,outbound,3_15,38,dvv,0.0002
D36ef11cbd076ec1d,allbursts,outbound,3_15,19,constant_shift,0.005
D5cc73c4256a193ce,allbursts,outbound,3_15,7,dvv,0.0001
D1a5a56ee559128f4,allbursts,outbound,3_15,9,dvv,0.001
D0ecb110c48d893d1,allbursts,outbound,3_15,12,dvv,0.0001
D4eb4837dde466019,allbursts,outbound,3_15,16,dvv,-0.005
D72099aaffdba6946,allbursts,outbound,3_15,1,dvv,0.01
D120eb50b101f35ea,allbursts,outbound,3_15,18,dvv,0.001
D623d21ba97cded7f,allbursts,outbound,3_15,14,source_jitter,2.87394118e-05
D13b681a069e4ca1a,allbursts,outbound,3_15,45,constant_shift,0.005
D21a1993e604a8e6e,allbursts,outbound,3_15,27,dvv,-0.0005
D76fbd3e2fd1bd07b,allbursts,outbound,3_15,9,dvv,0.005
D33921a0e56af4c1c,allbursts,outbound,3_15,37,dvv,0.001
D1f78938d66a321f2,allbursts,outbound,3_15,7,dvv,0
D79fad44fe300c6af,allbursts,outbound,3_15,21,dvv,-0.005
D697c680e51524bfe,allbursts,outbound,3_15,17,dvv,-0.0002
D7f3115aa8553ae21,allbursts,outbound,3_15,13,dvv,0.002
D6b3e7bdf3c63a73f,allbursts,outbound,3_15,27,source_jitter,9.4616472e-05
D15c45f120e88c657,allbursts,outbound,3_15,37,dvv,0.0001
D2243c4b39d4ebcd5,allbursts,outbound,3_15,23,dvv,-0.0001
D7a3829c289845f15,allbursts,outbound,3_15,2,dvv,-0.005
D3f7db0f4232ac033,allbursts,outbound,3_15,28,dvv,-0.0001
D4bb7d81751cd9c91,allbursts,outbound,3_15,16,dvv,0.01
D40c887fc1476c4e0,allbursts,outbound,3_15,25,dvv,-0.001
D04e64c431ea5674e,allbursts,outbound,3_15,36,dvv,-0.0001
D7bab7884bb226f3d,allbursts,outbound,3_15,21,dvv,0.0005
D026ee73b1d0151ed,allbursts,outbound,3_15,31,dvv,-0.01
D7bba57bf9cc0afce,allbursts,outbound,3_15,5,dvv,-0.01
D0228c3a3cc6e871d,allbursts,outbound,3_15,23,dvv,0.01
D48f15f5f0e8d7a25,allbursts,outbound,3_15,21,constant_shift,0.005
D06ae46d9913ea79c,allbursts,outbound,3_15,34,dvv,0
D01e48142786229c8,allbursts,outbound,3_15,33,dvv,-0.005
D48751db8571a2385,allbursts,outbound,3_15,5,source_jitter,-4.23096064e-05
D41f7ae4d32018e54,allbursts,outbound,3_15,28,source_jitter,-0.00010805747
D273fe31a1da04412,allbursts,outbound,3_15,1,dvv,-0.005
D614af4d4ad580ced,allbursts,outbound,3_15,45,dvv,0.005
D1dd85bf3e0c1a765,allbursts,outbound,3_15,27,dvv,-0.01
D4a804e1d2c2b3488,allbursts,outbound,3_15,1,dvv,-0.0002
D61252bb0f9815b01,allbursts,outbound,3_15,20,dvv,0.0002
D6e5f72db1d49d54c,allbursts,outbound,3_15,4,dvv,0.0001
D3aedc18ff921c112,allbursts,outbound,3_15,13,dvv,0.001
D1c00d03f0ea98cd1,allbursts,outbound,3_15,4,dvv,0
D412f34f6f5aa8533,allbursts,outbound,3_15,34,dvv,-0.0005
D4bb1f3c324c75918,allbursts,outbound,3_15,36,dvv,0.0002
D23fd9edde4003631,allbursts,outbound,3_15,8,dvv,-0.002
D624ba773b8303529,allbursts,outbound,3_15,29,dvv,0.0005
D1c25604da2ec47ff,allbursts,outbound,3_15,32,source_jitter,-3.0629011e-05
D1aef381e2df697fd,allbursts,outbound,3_15,22,dvv,0.001
D0a3e50af0d5640ef,allbursts,outbound,3_15,23,dvv,-0.001
D6396557a37d5111f,allbursts,outbound,3_15,38,dvv,0.002
D3a0732802891bec7,allbursts,outbound,3_15,8,dvv,0.01
D1f6a2e4ff3c12f52,allbursts,outbound,3_15,30,dvv,-0.0002
D5f0bff1d49e944bb,allbursts,outbound,3_15,20,dvv,-0.001
D1e8c0853f405e718,allbursts,outbound,3_15,9,dvv,-0.001
D008afc27d808bb86,allbursts,outbound,3_15,18,dvv,-0.002
D5ed72938090dc90c,allbursts,outbound,3_15,20,dvv,0.002
D452159b9f6cb5a19,allbursts,outbound,3_15,4,dvv,-0.005
D49d39f98e3984af7,allbursts,outbound,3_15,26,source_jitter,0.000237036885
D1ba2f6411bf25fe5,allbursts,outbound,3_15,33,dvv,-0.001
D6203b401013ee838,allbursts,outbound,3_15,28,dvv,0.0001
D3ccb0e8b96257214,allbursts,outbound,3_15,22,dvv,-0.001
D535279cd79a0266a,allbursts,outbound,3_15,30,dvv,0.0005
D4c42302fb4384b59,allbursts,outbound,3_15,40,dvv,0.001
D08e500092abdb46d,allbursts,outbound,3_15,1,dvv,0.0001
D4da9e576d72d9fee,allbursts,outbound,3_15,17,dvv,0.005
D1f10fbd9cd3f14bb,allbursts,outbound,3_15,14,dvv,0.0001
D32b61ccb3c9b7c8e,allbursts,outbound,3_15,25,dvv,-0.005
D41c6ec1f5cb9f707,allbursts,outbound,3_15,27,constant_shift,0.005
D3be6192592f959e0,allbursts,outbound,3_15,19,dvv,0.001
D4f5719169a8babd8,allbursts,outbound,3_15,16,source_jitter,-9.51520722e-05
D507a2ef63f1cd0c9,allbursts,outbound,3_15,1,source_jitter,-0.000232017375
D177af325cb1a0fd8,allbursts,outbound,3_15,28,dvv,0.002
D0b78042f08d5e8fa,allbursts,outbound,3_15,24,dvv,0.0005
D29242ae9f871d4dd,allbursts,outbound,3_15,35,dvv,0.0005
D5cbd4ca1bb62fa98,allbursts,outbound,3_15,8,source_jitter,-0.000438095428
D1c125ed66fa50e12,allbursts,outbound,3_15,18,dvv,0.01
D529f359cb913b814,allbursts,outbound,3_15,5,constant_shift,0.005
D43b4e6093c575eff,allbursts,outbound,3_15,31,dvv,-0.001
D654a07e520845d01,allbursts,outbound,3_15,39,dvv,-0.0002
D798b53d18c30a50f,allbursts,outbound,3_15,43,dvv,-0.001
D051840d053828455,allbursts,outbound,3_15,8,dvv,-0.01
D4868418333e70e7c,allbursts,outbound,3_15,6,constant_shift,0.005
D10a8a4653314db75,allbursts,outbound,3_15,31,dvv,0.01
D7ac8cf4b9878900b,allbursts,outbound,3_15,38,dvv,0.005
D4a63ed876357248c,allbursts,outbound,3_15,17,dvv,-0.0005
D7482ae18f7f191a8,allbursts,outbound,3_15,6,dvv,0.0005
D01d4018801d9df48,allbursts,outbound,3_15,44,dvv,-0.01
D7a6f753f2d80b48e,allbursts,outbound,3_15,37,dvv,0.005
D483b3fadf2ad4f2d,allbursts,outbound,3_15,42,dvv,-0.0002
D401c7d75a654d9a7,allbursts,outbound,3_15,31,dvv,-0.005
D0790bdc78c4edc55,allbursts,outbound,3_15,5,dvv,0.0005
D21ebd90e20d9b82c,allbursts,outbound,3_15,35,dvv,0.005
D0bfb3ea9e700f1ee,allbursts,outbound,3_15,44,dvv,0.002
D17baad13eb1570ba,allbursts,outbound,3_15,31,dvv,0.0001
D6583da5c33f963ab,allbursts,outbound,3_15,1,dvv,0.001
D78d826b3e6772a20,allbursts,outbound,3_15,11,constant_shift,0.005
D7ca08d762113d058,allbursts,outbound,3_15,22,dvv,0.002
D303f3d204df6f743,allbursts,outbound,3_15,34,dvv,-0.01
D3a7443322617eb9a,allbursts,outbound,3_15,23,dvv,-0.0002
D2339f70dbc2b4c9c,allbursts,outbound,3_15,33,dvv,0.001
D0ce692647e4f164c,allbursts,outbound,3_15,7,constant_shift,0.005
D6aa472e487c6bffb,allbursts,outbound,3_15,12,dvv,-0.0002
D1bd298e8a25cf8b6,allbursts,outbound,3_15,10,dvv,0.0001
D6f439edb01e862b5,allbursts,outbound,3_15,19,dvv,-0.002
D60b358bd9d2ceaf1,allbursts,outbound,3_15,31,dvv,-0.002
D6402a8072e60e91a,allbursts,outbound,3_15,34,dvv,0.0005
D5a17fe53aa3d90e0,allbursts,outbound,3_15,35,dvv,0.01
D15f192c3bf98cd07,allbursts,outbound,3_15,24,dvv,-0.0001
D6731f8cf3bb1b80a,allbursts,outbound,3_15,38,dvv,0.01
D4952e4ffd55104ee,allbursts,outbound,3_15,18,dvv,0.005
D17586f6c2af60a81,allbursts,outbound,3_15,10,dvv,0.005
D05e25426bac2a033,allbursts,outbound,3_15,16,dvv,0.002
D2fb73fec9761adbe,allbursts,outbound,3_15,21,dvv,-0.01
D41c0aa1c443bd19d,allbursts,outbound,3_15,23,dvv,-0.005
D5c7cd50444e2ec90,allbursts,outbound,3_15,21,dvv,-0.0005
D54fced9e6ecd2622,allbursts,outbound,3_15,45,dvv,0.0001
D13de6393ae02c77d,allbursts,outbound,3_15,2,dvv,0.001
D25e47b6187835d17,allbursts,outbound,3_15,32,dvv,-0.01
D08b9df4597e2e535,allbursts,outbound,3_15,39,dvv,0.005
D610617ebace6a3bc,allbursts,outbound,3_15,17,dvv,0.0002
D0946a66923cf8a14,allbursts,outbound,3_15,37,dvv,0.002
D11e9ada64de3efdb,allbursts,outbound,3_15,44,dvv,-0.001
D6254b362038f9438,allbursts,outbound,3_15,19,source_jitter,-0.000280695337
D4b7d8b3df9a6f7b8,allbursts,outbound,3_15,37,dvv,-0.0002
D63dbf3117419cbb7,allbursts,outbound,3_15,45,dvv,-0.005
D03fafa902f293f99,allbursts,outbound,3_15,22,dvv,0.01
D020a239a7bf9875c,allbursts,outbound,3_15,31,dvv,-0.0005
D6edac3a7a592f393,allbursts,outbound,3_15,45,dvv,-0.0001
D55378b1e96888e3e,allbursts,outbound,3_15,33,dvv,0.002
D3f54b278c7e352f0,allbursts,outbound,3_15,2,dvv,-0.002
D4d5f668578089476,allbursts,outbound,3_15,9,dvv,0.0002
D6e1921f4e436a94c,allbursts,outbound,3_15,32,constant_shift,0.005
D3be38e43f04dfa93,allbursts,outbound,3_15,18,dvv,0.002
D690c41ce3bccaf60,allbursts,outbound,3_15,9,dvv,0.0005
D375209b02619d519,allbursts,outbound,3_15,29,constant_shift,0.005
D23bf78dba2533fb4,allbursts,outbound,3_15,45,dvv,0
D16e1d3a0358c3a85,allbursts,outbound,3_15,36,dvv,0.0001
D1676214711ac2ca6,allbursts,outbound,3_15,29,dvv,-0.0001
D383701063bc1533e,allbursts,outbound,3_15,30,dvv,-0.005
D5aae85de36e0a3ab,allbursts,outbound,3_15,44,dvv,-0.005
D145fb2e6a9fe9dee,allbursts,outbound,3_15,33,dvv,0.01
D58a36cf4f6a62c50,allbursts,outbound,3_15,17,dvv,0.0005
D256c3e4cee68d8bb,allbursts,outbound,3_15,22,dvv,0.0002
D502230da9220c6e0,allbursts,outbound,3_15,37,dvv,-0.01
D5af5489a29b8a23e,allbursts,outbound,3_15,11,dvv,0.005
D7aed1cbc6503b7f8,allbursts,outbound,3_15,26,constant_shift,0.005
D2b01774c7bd6c984,allbursts,outbound,3_15,9,source_jitter,-4.16592945e-05
D41f916303de434cc,allbursts,outbound,3_15,25,dvv,-0.0001
D7b689d5fef4b412d,allbursts,outbound,3_15,31,dvv,0.001
D46170dd7af4269ad,allbursts,outbound,3_15,24,dvv,0.0001
D24914d76cc31f2c9,allbursts,outbound,3_15,11,dvv,-0.0001
D2854475ff255fbb0,allbursts,outbound,3_15,21,dvv,0.005
D35656f29d2637764,allbursts,outbound,3_15,17,constant_shift,0.005
D5ff3faebae1cdbf3,allbursts,outbound,3_15,33,dvv,-0.0002
D6bb8d326e6b30258,allbursts,outbound,3_15,7,dvv,-0.01
D26dfc0f809e024f8,allbursts,outbound,3_15,18,dvv,0.0001
D21b44931a69df14b,allbursts,outbound,3_15,44,constant_shift,0.005
D6d9dc148ca2e71ee,allbursts,outbound,3_15,24,dvv,-0.002
D38ebf2ff50271f68,allbursts,outbound,3_15,45,dvv,0.001
D05dcce74f67d8642,allbursts,outbound,3_15,5,dvv,-0.0001
D1018767027c7243e,allbursts,outbound,3_15,32,dvv,0.0002
D4c3f574056c8a641,allbursts,outbound,3_15,39,source_jitter,0.000510616713
D37feac0c54c5d8e8,allbursts,outbound,3_15,10,dvv,-0.01
D2c0508370f619ee5,allbursts,outbound,3_15,4,source_jitter,0.00010058395
D478be9abded9cf96,allbursts,outbound,3_15,34,dvv,0.0002
D055baa0f30dfac0d,allbursts,outbound,3_15,15,dvv,-0.0005
D020e0ddf542a1eb8,allbursts,outbound,3_15,18,dvv,-0.01
D5eff5fcfed093889,allbursts,outbound,3_15,4,dvv,-0.002
D0401bb1ae68a4ef5,allbursts,outbound,3_15,16,constant_shift,0.005
D17fe6ecd615d34aa,allbursts,outbound,3_15,32,dvv,0.01
D54175d6b99859a49,allbursts,outbound,3_15,43,dvv,-0.002
D6465877eb4bf1845,allbursts,outbound,3_15,8,dvv,-0.001
D5046838d42a08770,allbursts,outbound,3_15,9,dvv,0.0001
D005f3f5d9abdb890,allbursts,outbound,3_15,28,dvv,0.0005
D7253041e632196a8,allbursts,outbound,3_15,34,dvv,-0.0002
D4b36bf6b34686f71,allbursts,outbound,3_15,43,dvv,-0.0001
D5326dcebe98841b2,allbursts,outbound,3_15,0,dvv,-0.01
D1e7c3fc488243370,allbursts,outbound,3_15,37,dvv,-0.0005
D56b1ba721ab7dc04,allbursts,outbound,3_15,25,dvv,0.002
D38fbc0003072a630,allbursts,outbound,3_15,6,dvv,-0.0001
D47444b545ed2a3e3,allbursts,outbound,3_15,15,dvv,-0.01
D03cbdb87033e6179,allbursts,outbound,3_15,5,dvv,0.0001
D034a1904044e8d24,allbursts,outbound,3_15,11,dvv,0.001
D3e6331f60bfe1a0b,allbursts,outbound,3_15,3,dvv,0.005
D436e3bf29ee5d83b,allbursts,outbound,3_15,22,constant_shift,0.005
D61e8e10efbe1e91e,allbursts,outbound,3_15,23,dvv,0.002
D43fa95bc6ccb6cbb,allbursts,outbound,3_15,34,dvv,0.005
D5aee1abb3185ebaa,allbursts,outbound,3_15,27,dvv,0
D0c577e6d67e97f9f,allbursts,outbound,3_15,7,dvv,0.0005
D789427fba085b53a,allbursts,outbound,3_15,6,dvv,0.002
D61a59910bdffcbf2,allbursts,outbound,3_15,41,dvv,0.005
D2447ec5f2b80189b,allbursts,outbound,3_15,40,dvv,-0.0005
D1a753f367ceaceb1,allbursts,outbound,3_15,13,dvv,0.01
D3fa7477f80174f5d,allbursts,outbound,3_15,43,dvv,0.0002
D1492815267adbf72,allbursts,outbound,3_15,19,dvv,0.0001
D3b0e0bbb1af24134,allbursts,outbound,3_15,7,dvv,-0.001
D0c6a49ca6e32c217,allbursts,outbound,3_15,19,dvv,-0.01
D6840b74d6b51dc90,allbursts,outbound,3_15,2,dvv,0.005
D5ce707b587870e7d,allbursts,outbound,3_15,37,dvv,0.0005
D0017bf6afa3c4997,allbursts,outbound,3_15,36,dvv,0
D3936ac5534845761,allbursts,outbound,3_15,43,dvv,-0.005
D2d52d63000316d6e,allbursts,outbound,3_15,16,dvv,-0.0005
D23f84790dd3d3efc,allbursts,outbound,3_15,17,dvv,0.01
D30650849aa3358dd,allbursts,outbound,3_15,32,dvv,-0.005
D2db48a20cc0c2d7c,allbursts,outbound,3_15,12,dvv,-0.0005
D199296cb66dfe760,allbursts,outbound,3_15,29,dvv,0.01
D53aa51c2bf1273ee,allbursts,outbound,3_15,35,dvv,-0.005
D6861e53d1153e2da,allbursts,outbound,3_15,23,constant_shift,0.005
D1cf1bcbaf49e5e02,allbursts,outbound,3_15,35,dvv,-0.01
D4f04b3bf641edfc1,allbursts,outbound,3_15,41,dvv,-0.005
D1f2cfb58df1ffc1a,allbursts,outbound,3_15,14,dvv,-0.01
D3ec72769509cdd4c,allbursts,outbound,3_15,28,dvv,-0.005
D7f467b6bea8aa2e2,allbursts,outbound,3_15,7,dvv,-0.0002
D2c8301bad5a84bad,allbursts,outbound,3_15,41,constant_shift,0.005
D2d2fbeb3428d32f3,allbursts,outbound,3_15,12,dvv,0.01
D58fc4bc11de85220,allbursts,outbound,3_15,27,dvv,-0.002
D03e67af745202df5,allbursts,outbound,3_15,22,dvv,-0.002
D3af48543943cc67a,allbursts,outbound,3_15,41,dvv,0.0002
D28ca6034dde14a23,allbursts,outbound,3_15,37,dvv,-0.0001
D178dd95d2e7ebab2,allbursts,outbound,3_15,28,dvv,0.005
D21327814f103df33,allbursts,outbound,3_15,29,dvv,-0.0002
D38644d598b55a803,allbursts,outbound,3_15,40,dvv,-0.001
D69649aef0a9983c5,allbursts,outbound,3_15,8,dvv,0.0002
D3cc7894fa11243c4,allbursts,outbound,3_15,24,dvv,0.002
D69694c3f7812779f,allbursts,outbound,3_15,1,dvv,0.002
D2d23b1686665a722,allbursts,outbound,3_15,18,dvv,-0.0001
D596d411949d8c88d,allbursts,outbound,3_15,40,source_jitter,-0.000285425111
D2148921c951694c8,allbursts,outbound,3_15,40,dvv,-0.002
D1d117c968a7fcc0d,allbursts,outbound,3_15,44,source_jitter,-3.02721185e-05
D33ae4fccd5f30e39,allbursts,outbound,3_15,13,dvv,-0.0002
D5deba34fbc0d0e63,allbursts,outbound,3_15,2,constant_shift,0.005
D0f4aaabfbc7394ab,allbursts,outbound,3_15,8,dvv,-0.0002
D33cd37adc22fbfd9,allbursts,outbound,3_15,3,dvv,0.01
D3f934227d44082ca,allbursts,outbound,3_15,44,dvv,-0.0005
D37d93d64463e02d6,allbursts,outbound,3_15,35,dvv,-0.0005
D26c11c4c7ed98094,allbursts,outbound,3_15,4,dvv,-0.0005
D0d7e26d9ed0e2a90,allbursts,outbound,3_15,8,dvv,-0.005
D4ee07683c25d9a46,allbursts,outbound,3_15,35,dvv,-0.0001
D1fa0ecf2adcd4f3f,allbursts,outbound,3_15,4,dvv,0.001
D34b56845481aa670,allbursts,outbound,3_15,10,dvv,-0.001
D090e7c930a0a775f,allbursts,outbound,3_15,42,dvv,0.01
D7d2df57e4eacd196,allbursts,outbound,3_15,27,dvv,-0.001
D5aee28c1cac9886c,allbursts,outbound,3_15,25,dvv,0.0005
D19d4d5f34ec04e4a,allbursts,outbound,3_15,18,dvv,-0.005
D70951d8c5dfb4b09,allbursts,outbound,3_15,8,dvv,0.005
D4ecc3be0113903f4,allbursts,outbound,3_15,44,dvv,0.01
D0aec6ef8553f5f4b,allbursts,outbound,3_15,5,dvv,0.005
D56bffe050d59e96d,allbursts,outbound,3_15,27,dvv,0.002
D043386259b3dadc8,allbursts,outbound,3_15,34,dvv,0.0001
D7a13b367aa94f216,allbursts,outbound,3_15,36,dvv,0.0005
D462bb4723344b9d8,allbursts,outbound,3_15,21,dvv,-0.0001
D5270f8519897bec7,allbursts,outbound,3_15,0,dvv,-0.0002
D6bf181f2a14c2c29,allbursts,outbound,3_15,39,dvv,-0.001
D2b6877938300f263,allbursts,outbound,3_15,2,dvv,-0.0002
D6b1127c3ea539650,allbursts,outbound,3_15,10,dvv,-0.0005
D5c2107c1a5828476,allbursts,outbound,3_15,28,dvv,-0.0005
D3557be1d616d22c9,allbursts,outbound,3_15,44,dvv,0.005
D3fb5374486786320,allbursts,outbound,3_15,40,dvv,0
D16a96417caa4f8bb,allbursts,outbound,3_15,26,dvv,0.0002
D3fc9f2f03cb14152,allbursts,outbound,3_15,33,dvv,-0.0005
D2f10a9df2595d5a0,allbursts,outbound,3_15,29,source_jitter,-6.33260791e-05
D742cd7223cb48bfb,allbursts,outbound,3_15,22,dvv,-0.0005
D16fc36b256cb9adb,allbursts,outbound,3_15,11,dvv,-0.002
D48f9ae0c293c16f2,allbursts,outbound,3_15,25,constant_shift,0.005
D23caf880d21bb969,allbursts,outbound,3_15,13,dvv,0.0001
D06d7d2dd68e7fa42,allbursts,outbound,3_15,11,dvv,-0.0005
D6b549810155e3b5e,allbursts,outbound,3_15,42,dvv,0.0001
D1f7f7409ce9f5757,allbursts,outbound,3_15,1,dvv,-0.001
D0fc9d3d07c696783,allbursts,outbound,3_15,11,dvv,0.0005
D7f9770264b3ba1b7,allbursts,outbound,3_15,8,dvv,0.002
D3323afd88e544f01,allbursts,outbound,3_15,18,constant_shift,0.005
D65f05f6100a72fab,allbursts,outbound,3_15,26,dvv,0.002
D54dcc4b448ca2697,allbursts,outbound,3_15,4,dvv,0.01
D296bd44347440111,allbursts,outbound,3_15,42,dvv,0.0005
D53c0a921c0f54196,allbursts,outbound,3_15,15,constant_shift,0.005
D411075a6736b6787,allbursts,outbound,3_15,3,dvv,-0.001
D22b9f5ddb904bbf1,allbursts,outbound,3_15,12,dvv,0.001
D03fc121cb995e02e,allbursts,outbound,3_15,38,dvv,-0.0005
D51743176ab94e0ee,allbursts,outbound,3_15,43,dvv,0.01
D1195fefc04698799,allbursts,outbound,3_15,44,dvv,0.0002
D4738aa822cca6be4,allbursts,outbound,3_15,42,constant_shift,0.005
D16d4dbecac033d6e,allbursts,outbound,3_15,16,dvv,0.0002
D20dbfdda93833749,allbursts,outbound,3_15,37,dvv,-0.005
D524a91f9a114d59c,allbursts,outbound,3_15,14,dvv,-0.005
D568d409d8d98d21b,allbursts,outbound,3_15,21,dvv,0.002
D4bdd9ebd11217d47,allbursts,outbound,3_15,0,dvv,0
D0e006f1e9da3817d,allbursts,outbound,3_15,16,dvv,-0.0001
D48d88dc36e4ea124,allbursts,outbound,3_15,30,constant_shift,0.005
D09a0e16c10cf3e95,allbursts,outbound,3_15,21,dvv,0
D089bdfb6b259f42b,allbursts,outbound,3_15,19,dvv,0.0002
D640a378c8e4cf353,allbursts,outbound,3_15,20,source_jitter,0.000196352804
D41f37674632c5306,allbursts,outbound,3_15,29,dvv,0
D444d3a2c15475647,allbursts,outbound,3_15,31,dvv,0.0002
D1bcb4eae319c8c8c,allbursts,outbound,3_15,6,dvv,-0.0005
D56364e9386fdc1ed,allbursts,outbound,3_15,5,dvv,-0.0005
D11dbe7ef12976181,allbursts,outbound,3_15,16,dvv,0
D7ea225d2dfe9f607,allbursts,outbound,3_15,25,dvv,0.0002
D3b977501e967a140,allbursts,outbound,3_15,43,dvv,-0.01
D6629a2692c1125f8,allbursts,outbound,3_15,45,dvv,-0.001
D793d357399731de4,allbursts,outbound,3_15,13,dvv,-0.001
D73ca5ec49f97bb58,allbursts,outbound,3_15,41,dvv,-0.01
D55b8c04bc65a5d1e,allbursts,outbound,3_15,14,dvv,-0.0002
D74861f6456efe26f,allbursts,outbound,3_15,3,dvv,-0.0001
D4b1aeac9111902b5,allbursts,outbound,3_15,5,dvv,-0.005
D45e803a2f4281ed2,allbursts,outbound,3_15,24,dvv,-0.001
D42206c8d00dc7589,allbursts,outbound,3_15,40,constant_shift,0.005
D70ef25aa058eba89,allbursts,outbound,3_15,40,dvv,-0.01
D40ba99ee5c4bbffc,allbursts,outbound,3_15,9,dvv,-0.002
D470aa46137a22e5a,allbursts,outbound,3_15,15,dvv,0
D76bfd665aea448b9,allbursts,outbound,3_15,19,dvv,0.01
D23775ed18931fc7c,allbursts,outbound,3_15,8,dvv,0.001
D73f9126bf6c7c62a,allbursts,outbound,3_15,23,dvv,0.0001
D3b635eb7d2a953b9,allbursts,outbound,3_15,13,dvv,0
D788d709e5931ebab,allbursts,outbound,3_15,30,dvv,0.0001
D25eb35c6a40f9fa9,allbursts,outbound,3_15,42,dvv,-0.001
D2b77e1b88f5ff3a2,allbursts,outbound,3_15,26,dvv,0.005
D00b1d8ad6f920ebd,allbursts,outbound,3_15,41,dvv,0.001
D2627feb69aa87c05,allbursts,outbound,3_15,42,source_jitter,0.000172470208
D7dfb868c75089756,allbursts,outbound,3_15,7,dvv,-0.0001
D0ef672a9bb8b86ea,allbursts,outbound,3_15,6,dvv,0.001
D057e49e3e4feff64,allbursts,outbound,3_15,12,dvv,-0.005
D57c9d81731e5fbb5,allbursts,outbound,3_15,15,dvv,-0.002
D725df05f74d92b9d,allbursts,outbound,3_15,12,source_jitter,5.07123922e-06
D784e9fc985ddca09,allbursts,outbound,3_15,16,dvv,-0.01
D559579e8a6fc1055,allbursts,outbound,3_15,34,dvv,0.002
D5f0e8d1f839f74c1,allbursts,outbound,3_15,18,source_jitter,0.000241028015
D70a399c2bed42085,allbursts,outbound,3_15,30,dvv,0.0002
D0596cb37e7796ccd,allbursts,outbound,3_15,6,dvv,0.01
D6fc8610805fa0999,allbursts,outbound,3_15,13,source_jitter,-0.000441357882
D49a4f6057d3c810c,allbursts,outbound,3_15,32,dvv,0
D670918dfb3c6d345,allbursts,outbound,3_15,18,dvv,-0.0002
D6431d87f8823ea33,allbursts,outbound,3_15,17,dvv,0.001
D0d23aeb55e31d225,allbursts,outbound,3_15,32,dvv,-0.001
D34e745d9c869eaa2,allbursts,outbound,3_15,45,dvv,0.01
D76e02f8703671e75,allbursts,outbound,3_15,43,dvv,0.0005
D7b78b8087721dde8,allbursts,outbound,3_15,22,dvv,-0.005
D3ba67db3df2f2797,allbursts,outbound,3_15,10,dvv,-0.002
