population,leg,band,pass,injected_dvv,n_trials,n_recovered,median_estimated_dvv,bias,robust_scatter_1p4826_mad,rmse,detection_probability,correct_sign_probability,correct_sign_detection_probability
allbursts,outbound,15_30,primary,-0.005,46,46,-0.004982782080895,8.887314713696033e-06,0.0011719150854095995,0.001121208527951821,1.0,1.0,1.0
allbursts,outbound,15_30,primary,-0.002,46,46,-0.002006957578395,-8.765182141086918e-06,0.001193973221553,0.0011209666622866749,0.391304347826087,0.9565217391304348,0.391304347826087
allbursts,outbound,15_30,primary,-0.001,46,46,-0.001004303048095,-1.1538354605869557e-05,0.0012222218101842,0.001117761451523416,0.15217391304347827,0.8043478260869565,0.15217391304347827
allbursts,outbound,15_30,primary,-0.0005,46,46,-0.000504494992595,-1.4993868683304334e-05,0.0012004088112760802,0.0011147189053213756,0.06521739130434782,0.6956521739130435,0.06521739130434782
allbursts,outbound,15_30,primary,-0.0002,46,46,-0.000200786062645,-1.682580918717389e-05,0.00119669054721573,0.0011127264901893484,0.06521739130434782,0.5869565217391305,0.043478260869565216
allbursts,outbound,15_30,primary,-0.0001,46,46,-0.000100262583885,-1.745070254006524e-05,0.001195306705218066,0.0011119150521598949,0.06521739130434782,0.5869565217391305,0.043478260869565216
allbursts,outbound,15_30,primary,0.0,46,46,8.470329472543003e-22,-1.832769037217393e-05,0.0011914986282742198,0.0011111845308071273,0.06521739130434782,nan,0.06521739130434782
allbursts,outbound,15_30,primary,0.0001,46,46,0.000100066865155,-1.9198627138739114e-05,0.00118529623937382,0.001110536790169446,0.043478260869565216,0.5652173913043478,0.021739130434782608
allbursts,outbound,15_30,primary,0.0002,46,46,0.000199407911905,-1.9195917690869603e-05,0.0011791764299590797,0.0011089175191700419,0.06521739130434782,0.6086956521739131,0.043478260869565216
allbursts,outbound,15_30,primary,0.0005,46,46,0.0004958568640050001,-1.7743051257260863e-05,0.00116525925997845,0.0011021237323428465,0.08695652173913043,0.6956521739130435,0.06521739130434782
allbursts,outbound,15_30,primary,0.001,46,46,0.000986149273755,-1.9803996557326132e-05,0.0011496413423835899,0.0010998066019997665,0.15217391304347827,0.8260869565217391,0.15217391304347827
allbursts,outbound,15_30,primary,0.002,46,46,0.0019904017576049997,-2.7075340251521793e-05,0.0011131214400662997,0.0010959260249646435,0.41304347826086957,0.9565217391304348,0.41304347826086957
allbursts,outbound,15_30,primary,0.005,46,46,0.004992235107605001,-4.021534043847803e-05,0.0011202294877787995,0.0010904435311662596,1.0,1.0,1.0
allbursts,outbound,15_30,primary,0.01,46,46,0.009933803317605,-5.4558751655870164e-05,0.0010737809003670002,0.00108631466438084,1.0,1.0,1.0
allbursts,outbound,15_30,reference_split,-0.01,46,46,-0.009940501785139,-4.6528521291173136e-05,0.0013640782487723997,0.001232538174237384,1.0,1.0,1.0
allbursts,outbound,15_30,reference_split,-0.005,46,46,-0.004965671391139,-2.903560424769573e-05,0.0013465253959961997,0.0012230420797989753,1.0,1.0,1.0
allbursts,outbound,15_30,reference_split,-0.002,46,46,-0.0019961383331389996,-3.657520834356511e-05,0.0013700575545572996,0.0012240776842797818,0.391304347826087,0.9565217391304348,0.391304347826087
allbursts,outbound,15_30,reference_split,-0.001,46,46,-0.000995820417989,-3.872175283965214e-05,0.001377943666331652,0.001219557081087398,0.13043478260869565,0.782608695652174,0.13043478260869565
allbursts,outbound,15_30,reference_split,-0.0005,46,46,-0.000498034334239,-4.277310949595648e-05,0.00138287016463176,0.0012153796490371749,0.043478260869565216,0.6086956521739131,0.043478260869565216
allbursts,outbound,15_30,reference_split,-0.0002,46,46,-0.00019886380273900002,-4.450701783052171e-05,0.00138992622668025,0.0012131546834950968,0.043478260869565216,0.5869565217391305,0.043478260869565216
allbursts,outbound,15_30,reference_split,-0.0001,46,46,-9.9431801779e-05,-4.494478059513045e-05,0.0013895237207212198,0.0012124956168902052,0.06521739130434782,0.5217391304347826,0.043478260869565216
allbursts,outbound,15_30,reference_split,0.0,46,46,0.0,-4.5505319856869586e-05,0.0013894129670912398,0.0012118703158170128,0.06521739130434782,nan,0.06521739130434782
allbursts,outbound,15_30,reference_split,0.0001,46,46,0.000100260150716,-4.593928951617394e-05,0.0013893953861239198,0.001211059213082262,0.06521739130434782,0.5217391304347826,0.021739130434782608
allbursts,outbound,15_30,reference_split,0.0002,46,46,0.000201110163711,-4.631345556334788e-05,0.0013901782532612097,0.0012099919023892285,0.06521739130434782,0.5434782608695652,0.021739130434782608
allbursts,outbound,15_30,reference_split,0.0005,46,46,0.000501605241911,-4.745805241356522e-05,0.00139500061865955,0.0012063859459166362,0.06521739130434782,0.6521739130434783,0.043478260869565216
allbursts,outbound,15_30,reference_split,0.001,46,46,0.0010019051144610001,-4.99903912009565e-05,0.00139835292425934,0.001199504528680207,0.10869565217391304,0.782608695652174,0.10869565217391304
allbursts,outbound,15_30,reference_split,0.002,46,46,0.0019961586248610002,-5.634256925856515e-05,0.0013897255727082004,0.0011875623614254764,0.391304347826087,0.9565217391304348,0.391304347826087
allbursts,outbound,15_30,reference_split,0.005,46,46,0.004960318325861,-6.62316426607394e-05,0.0012884042543064003,0.0011577032750252514,0.9565217391304348,1.0,0.9565217391304348
allbursts,outbound,15_30,reference_split,0.01,46,46,0.009988479376861,-7.281392161726054e-05,0.0012487673628822,0.0011779696965077996,1.0,1.0,1.0
allbursts,outbound,15_30,slowness_offset_m,-0.01,46,46,-0.010997492045039501,-0.0008506834910612391,0.0015928007595443997,0.0015546814142509734,1.0,1.0,1.0
allbursts,outbound,15_30,slowness_offset_m,-0.005,46,46,-0.0054736244825395,-0.00037397779106123914,0.0015834499709511001,0.0013581241093616541,1.0,1.0,1.0
allbursts,outbound,15_30,slowness_offset_m,-0.002,46,46,-0.0022208352465394997,-9.94685229155869e-05,0.0015458601594617997,0.0013203895888994057,0.43478260869565216,0.9565217391304348,0.43478260869565216
allbursts,outbound,15_30,slowness_offset_m,-0.001,46,46,-0.0011090137125395,-8.452566746021707e-06,0.0015238344853643101,0.0013147656942689755,0.13043478260869565,0.7608695652173914,0.13043478260869565
allbursts,outbound,15_30,slowness_offset_m,-0.0005,46,46,-0.0005553600598895,3.748687699289131e-05,0.00151508294286048,0.001313622373663104,0.043478260869565216,0.6304347826086957,0.043478260869565216
allbursts,outbound,15_30,slowness_offset_m,-0.0002,46,46,-0.00022239128953950002,6.702522809310875e-05,0.0015087089138769902,0.0013148307479331103,0.043478260869565216,0.5869565217391305,0.021739130434782608
allbursts,outbound,15_30,slowness_offset_m,-0.0001,46,46,-0.00011112993123950001,7.675219556006521e-05,0.00150772868191575,0.001315627559338847,0.043478260869565216,0.5652173913043478,0.021739130434782608
allbursts,outbound,15_30,slowness_offset_m,0.0,46,46,0.0,8.591673357460869e-05,0.0015044928570814799,0.0013166493640470154,0.06521739130434782,nan,0.06521739130434782
allbursts,outbound,15_30,slowness_offset_m,0.0001,46,46,0.0001118432080205,9.540193590223911e-05,0.00150138440285799,0.0013177158166879294,0.06521739130434782,0.5217391304347826,0.043478260869565216
allbursts,outbound,15_30,slowness_offset_m,0.0002,46,46,0.0002234111376105,0.00010418453527702167,0.00149864950979373,0.0013176685139871772,0.043478260869565216,0.5434782608695652,0.043478260869565216
allbursts,outbound,15_30,slowness_offset_m,0.0005,46,46,0.0005611371779605,0.0001273584698163696,0.0014937984675755399,0.0013204116181733871,0.06521739130434782,0.6739130434782609,0.06521739130434782
allbursts,outbound,15_30,slowness_offset_m,0.001,46,46,0.0011271405294605,0.00017528718352289137,0.0014851868114803442,0.0013247702715294884,0.21739130434782608,0.782608695652174,0.21739130434782608
allbursts,outbound,15_30,slowness_offset_m,0.002,46,46,0.0022467385564605,0.0002681498582800652,0.0014362879919241004,0.001341448949295921,0.41304347826086957,0.9565217391304348,0.41304347826086957
allbursts,outbound,15_30,slowness_offset_m,0.005,46,46,0.0055505867659605,0.0005436675552213692,0.0014032934012832,0.0014279549076055998,1.0,1.0,1.0
allbursts,outbound,15_30,slowness_offset_m,0.01,46,46,0.0110430716999605,0.0010136722859170211,0.001418938586709,0.0016689240714344695,1.0,1.0,1.0
allbursts,outbound,15_30,slowness_offset_p,-0.01,46,46,-0.009070112786274998,0.0007126569885076095,0.0009474471814793985,0.001276337640824799,1.0,1.0,1.0
allbursts,outbound,15_30,slowness_offset_p,-0.005,46,46,-0.004539879495775,0.0003231203297902175,0.0009329529910658994,0.001085936050834013,1.0,1.0,1.0
allbursts,outbound,15_30,slowness_offset_p,-0.002,46,46,-0.001828123729775,8.804994181476848e-05,0.0009308194429338,0.0010300349241927397,0.45652173913043476,1.0,0.45652173913043476
allbursts,outbound,15_30,slowness_offset_p,-0.001,46,46,-0.0009109559206249999,1.2149651382173906e-05,0.00092726911519935,0.0010248261824130234,0.15217391304347827,0.8478260869565217,0.15217391304347827
allbursts,outbound,15_30,slowness_offset_p,-0.0005,46,46,-0.000452136276625,-2.4469498505108726e-05,0.0009253585171194002,0.0010270203679378863,0.10869565217391304,0.6739130434782609,0.10869565217391304
allbursts,outbound,15_30,slowness_offset_p,-0.0002,46,46,-0.000181293419885,-4.897061029630433e-05,0.0009202325268794698,0.001029441140079022,0.06521739130434782,0.5434782608695652,0.06521739130434782
allbursts,outbound,15_30,slowness_offset_p,-0.0001,46,46,-9.1165889921e-05,-5.7106334055978245e-05,0.00091914298623021,0.0010303447616209949,0.06521739130434782,0.5434782608695652,0.06521739130434782
allbursts,outbound,15_30,slowness_offset_p,0.0,46,46,3.3881317890172014e-21,-6.508698861130437e-05,0.00091487309081721,0.001031272233335635,0.06521739130434782,nan,0.06521739130434782
allbursts,outbound,15_30,slowness_offset_p,0.0001,46,46,9.334270881500001e-05,-7.319539887021745e-05,0.0009121707465309599,0.0010321011261158436,0.043478260869565216,0.5434782608695652,0.0
allbursts,outbound,15_30,slowness_offset_p,0.0002,46,46,0.00018593942857500002,-8.099847773267392e-05,0.0009100211221964099,0.0010331431014035657,0.10869565217391304,0.5652173913043478,0.06521739130434782
allbursts,outbound,15_30,slowness_offset_p,0.0005,46,46,0.000459751083825,-0.0001044742385496957,0.0009098726075895117,0.001038132626240408,0.08695652173913043,0.6521739130434783,0.06521739130434782
allbursts,outbound,15_30,slowness_offset_p,0.001,46,46,0.000920501651075,-0.00014377471971456528,0.0009122159064528298,0.001048856236571202,0.13043478260869565,0.8478260869565217,0.10869565217391304
allbursts,outbound,15_30,slowness_offset_p,0.002,46,46,0.001843793746225,-0.00022485305667326098,0.0009094434933045,0.0010701202580251765,0.45652173913043476,0.9347826086956522,0.45652173913043476
allbursts,outbound,15_30,slowness_offset_p,0.005,46,46,0.004618074010725,-0.0004670789271880436,0.0009410097152294995,0.001166968587081541,0.9782608695652174,1.0,0.9782608695652174
allbursts,outbound,15_30,slowness_offset_p,0.01,46,46,0.009204589482725001,-0.0008907899477532603,0.0011140341997911004,0.0014007310994194487,1.0,1.0,1.0
allbursts,outbound,3_15,aperture_200m,-0.01,46,46,-0.01003573151694,-0.00014120246367913016,0.0012777076422348013,0.0011467789477311626,1.0,1.0,1.0
allbursts,outbound,3_15,aperture_200m,-0.005,46,46,-0.00501037078394,-0.00012495925546173885,0.0011518566356681996,0.001116532034048328,1.0,1.0,1.0
allbursts,outbound,3_15,aperture_200m,-0.002,46,46,-0.00201243623094,-0.00013030489734434784,0.0011220003800901,0.001106463675398911,0.41304347826086957,0.9565217391304348,0.41304347826086957
allbursts,outbound,3_15,aperture_200m,-0.001,46,46,-0.00100846992444,-0.00012640555875978264,0.00114989005186944,0.0011107750063448006,0.2391304347826087,0.8695652173913043,0.2391304347826087
allbursts,outbound,3_15,aperture_200m,-0.0005,46,46,-0.00050275920264,-0.00012203239757695652,0.00113495184232626,0.001111507586241494,0.10869565217391304,0.6956521739130435,0.10869565217391304
allbursts,outbound,3_15,aperture_200m,-0.0002,46,46,-0.00020061763859,-0.00011993005486913041,0.00112975658857257,0.0011109366630494488,0.10869565217391304,0.6086956521739131,0.08695652173913043
allbursts,outbound,3_15,aperture_200m,-0.0001,46,46,-0.00010038608135,-0.00012009681339521739,0.001126635158500446,0.0011104344588463472,0.08695652173913043,0.5434782608695652,0.06521739130434782
allbursts,outbound,3_15,aperture_200m,0.0,46,46,0.0,-0.00011962485029500005,0.001126611963149316,0.0011102077684187442,0.06521739130434782,nan,0.06521739130434782
allbursts,outbound,3_15,aperture_200m,0.0001,46,46,0.00010098113550999999,-0.00011860186063891304,0.0011256245106888599,0.0011103572367275351,0.06521739130434782,0.5434782608695652,0.043478260869565216
allbursts,outbound,3_15,aperture_200m,0.0002,46,46,0.00020303767556000002,-0.0001158390153954349,0.00112369267265892,0.0011101735261286373,0.06521739130434782,0.6086956521739131,0.043478260869565216
allbursts,outbound,3_15,aperture_200m,0.0005,46,46,0.00054177445831,-0.0001088454345652174,0.001073251839768339,0.0011116459786181113,0.043478260869565216,0.6956521739130435,0.043478260869565216
allbursts,outbound,3_15,aperture_200m,0.001,46,46,0.00103653725156,-0.00010228799391173918,0.0011004909949782,0.0011156646394291678,0.08695652173913043,0.7608695652173914,0.08695652173913043
allbursts,outbound,3_15,aperture_200m,0.002,46,46,0.00205072507556,-9.392119843645669e-05,0.0011031255366305997,0.0011149843803822863,0.45652173913043476,0.9130434782608695,0.45652173913043476
allbursts,outbound,3_15,aperture_200m,0.005,46,46,0.00508755692556,-8.01623378747826e-05,0.0010792315161809994,0.0011144973024193325,1.0,1.0,1.0
allbursts,outbound,3_15,aperture_200m,0.01,46,46,0.01015172450056,-6.399324150521738e-05,0.0010037760050640003,0.001118180258614438,1.0,1.0,1.0
allbursts,outbound,3_15,aperture_800m,-0.01,46,46,-0.010388655511045,-0.0006046758590667384,0.0019351931974766997,0.001958606081037701,1.0,1.0,1.0
allbursts,outbound,3_15,aperture_800m,-0.005,46,46,-0.005195110540545,-0.00034254789537108696,0.0018735690567216001,0.0018688880175800632,0.8913043478260869,1.0,0.8913043478260869
allbursts,outbound,3_15,aperture_800m,-0.002,46,46,-0.002094477748045,-0.0002045233622219564,0.00193066685718648,0.0018350162077064181,0.32608695652173914,0.9130434782608695,0.32608695652173914
allbursts,outbound,3_15,aperture_800m,-0.001,46,46,-0.001052802433345,-0.00016590320330391297,0.0019413137567163897,0.0018186653176293633,0.17391304347826086,0.717391304347826,0.17391304347826086
allbursts,outbound,3_15,aperture_800m,-0.0005,46,46,-0.000519838439545,-0.00014847086764999996,0.0019214252104887,0.0018124367619016914,0.08695652173913043,0.6304347826086957,0.08695652173913043
allbursts,outbound,3_15,aperture_800m,-0.0002,46,46,-0.00020924557056999999,-0.00013479570871086948,0.0019319833106923648,0.001809387462276406,0.06521739130434782,0.5434782608695652,0.043478260869565216
allbursts,outbound,3_15,aperture_800m,-0.0001,46,46,-0.00010453987861499999,-0.0001290780405697826,0.001933396478377182,0.0018084446293996244,0.06521739130434782,0.5217391304347826,0.043478260869565216
allbursts,outbound,3_15,aperture_800m,0.0,46,46,1.3552527156068805e-20,-0.0001235252815547826,0.0019346388228766828,0.0018076108146906319,0.06521739130434782,nan,0.06521739130434782
allbursts,outbound,3_15,aperture_800m,0.0001,46,46,0.00010471834490500002,-0.0001177738686117391,0.0019361209256052298,0.0018067955603937702,0.06521739130434782,0.5434782608695652,0.043478260869565216
allbursts,outbound,3_15,aperture_800m,0.0002,46,46,0.00020961335805500002,-0.00011262263616282609,0.0019372317723284397,0.0018051558984333459,0.06521739130434782,0.5869565217391305,0.043478260869565216
allbursts,outbound,3_15,aperture_800m,0.0005,46,46,0.000524734407205,-9.73271343473913e-05,0.0019390073598115497,0.0017988855088670254,0.06521739130434782,0.6086956521739131,0.043478260869565216
allbursts,outbound,3_15,aperture_800m,0.001,46,46,0.0010508006059549999,-7.009193512956519e-05,0.0019382996966697001,0.001788959160579859,0.08695652173913043,0.6739130434782609,0.06521739130434782
allbursts,outbound,3_15,aperture_800m,0.002,46,46,0.0021393850819550002,-1.7767757691739145e-05,0.0019290871835067002,0.0017775847257926016,0.2826086956521739,0.8260869565217391,0.2826086956521739
allbursts,outbound,3_15,aperture_800m,0.005,46,46,0.005239673755454999,0.0001203244810397824,0.0019593512304386996,0.0017492912556380683,0.8695652173913043,1.0,0.8695652173913043
allbursts,outbound,3_15,aperture_800m,0.01,46,46,0.010406895428955,0.0003743873584115222,0.0019245123328410026,0.0017841704877495027,1.0,1.0,1.0
allbursts,outbound,3_15,displaced_intercept,-0.01,46,46,-0.009887127600035,-6.973405405673848e-05,0.0011665950740535002,0.0010448794009591076,1.0,1.0,1.0
allbursts,outbound,3_15,displaced_intercept,-0.005,46,46,-0.004998873503035,-0.0001173016913176085,0.0012143094964496997,0.0010329115962029406,1.0,1.0,1.0
allbursts,outbound,3_15,displaced_intercept,-0.002,46,46,-0.002024558874035,-0.00014091490908934779,0.0011772729727479003,0.0010258940642896986,0.6521739130434783,0.9782608695652174,0.6521739130434783
allbursts,outbound,3_15,displaced_intercept,-0.001,46,46,-0.001008742190335,-0.0001462845326019565,0.00122665185634572,0.001024745822249292,0.391304347826087,0.8478260869565217,0.391304347826087
allbursts,outbound,3_15,displaced_intercept,-0.0005,46,46,-0.000490674500135,-0.00014712477069899998,0.00124965654096444,0.001024511199198426,0.1956521739130435,0.7391304347826086,0.1956521739130435
allbursts,outbound,3_15,displaced_intercept,-0.0002,46,46,-0.00019689039738499998,-0.00014700670043652173,0.0012358312544516398,0.001023979282942831,0.08695652173913043,0.6086956521739131,0.06521739130434782
allbursts,outbound,3_15,displaced_intercept,-0.0001,46,46,-9.830241305899999e-05,-0.0001469051711673478,0.0012299396834876675,0.00102377578483308,0.08695652173913043,0.5869565217391305,0.06521739130434782
allbursts,outbound,3_15,displaced_intercept,0.0,46,46,6.776263578034403e-21,-0.00014690295813065218,0.001222862336209101,0.001023636096994454,0.06521739130434782,nan,0.06521739130434782
allbursts,outbound,3_15,displaced_intercept,0.0001,46,46,9.9064923015e-05,-0.00014689399935347824,0.0012178742293481397,0.0010236585893567667,0.08695652173913043,0.5217391304347826,0.06521739130434782
allbursts,outbound,3_15,displaced_intercept,0.0002,46,46,0.000198594804865,-0.00014675626655304342,0.0012146569869033598,0.0010235650813530841,0.08695652173913043,0.5434782608695652,0.06521739130434782
allbursts,outbound,3_15,displaced_intercept,0.0005,46,46,0.000500722498365,-0.00014651932633065218,0.00121201206645792,0.0010236561776885106,0.13043478260869565,0.6086956521739131,0.13043478260869565
allbursts,outbound,3_15,displaced_intercept,0.001,46,46,0.001004350896465,-0.00014699473468693483,0.00122202273644136,0.001023910512384352,0.1956521739130435,0.7608695652173914,0.1956521739130435
allbursts,outbound,3_15,displaced_intercept,0.002,46,46,0.001995776311965,-0.00014948215129760874,0.0012091743519702,0.0010221272181016319,0.5434782608695652,0.9782608695652174,0.5434782608695652
allbursts,outbound,3_15,displaced_intercept,0.005,46,46,0.004989450357965,-0.00016871999007847828,0.0012347276679465,0.001024011961801749,1.0,1.0,1.0
allbursts,outbound,3_15,displaced_intercept,0.01,46,46,0.009854491715965,-0.00020635397575239102,0.0011572751250228,0.001036823952579923,1.0,1.0,1.0
allbursts,outbound,3_15,primary,-0.01,46,46,-0.009816464682945,-9.737437972760784e-05,0.0012393638322765002,0.0013029991466286233,1.0,1.0,1.0
allbursts,outbound,3_15,primary,-0.005,46,46,-0.004945452083945,-0.0001230626978363044,0.0012127625175099002,0.0012817435675801408,0.9782608695652174,1.0,0.9782608695652174
allbursts,outbound,3_15,primary,-0.002,46,46,-0.001978089667945,-0.00015727573695608694,0.0011887594577606997,0.001298394609266409,0.32608695652173914,0.9782608695652174,0.32608695652173914
allbursts,outbound,3_15,primary,-0.001,46,46,-0.000996752376995,-0.00016388215865282605,0.0011985134223073829,0.0013052141347542558,0.10869565217391304,0.8478260869565217,0.10869565217391304
allbursts,outbound,3_15,primary,-0.0005,46,46,-0.0005015540725449999,-0.00016898803303608693,0.0012009866424687599,0.0013068161888844508,0.08695652173913043,0.6304347826086957,0.08695652173913043
allbursts,outbound,3_15,primary,-0.0002,46,46,-0.00020236228492,-0.00017230657575622384,0.001197265694124045,0.00130705788493459,0.06521739130434782,0.5869565217391305,0.06521739130434782
allbursts,outbound,3_15,primary,-0.0001,46,46,-0.000100982427249,-0.00017339175812908694,0.0011930485730129903,0.0013070924211061087,0.06521739130434782,0.5652173913043478,0.06521739130434782
allbursts,outbound,3_15,primary,0.0,46,46,0.0,-0.00017445157782782614,0.0011891913624249328,0.0013071303893130131,0.06521739130434782,nan,0.06521739130434782
allbursts,outbound,3_15,primary,0.0001,46,46,0.000101221795305,-0.0001751156000830435,0.0011850800393029498,0.0013072988755027948,0.06521739130434782,0.5869565217391305,0.0
allbursts,outbound,3_15,primary,0.0002,46,46,0.000202202947955,-0.00017562867568007392,0.0011818423475787603,0.001307501334425871,0.043478260869565216,0.5869565217391305,0.0
allbursts,outbound,3_15,primary,0.0005,46,46,0.000503760099305,-0.00017668207398630433,0.0011809980701116502,0.0013081598047614813,0.043478260869565216,0.6739130434782609,0.021739130434782608
allbursts,outbound,3_15,primary,0.001,46,46,0.001012880733055,-0.0001742370755776087,0.00117987241569855,0.0013088796344067272,0.06521739130434782,0.717391304347826,0.06521739130434782
allbursts,outbound,3_15,primary,0.002,46,46,0.0020255539345549996,-0.00017904413551456536,0.0011985299882052,0.0013082251963053165,0.2608695652173913,0.9130434782608695,0.2608695652173913
allbursts,outbound,3_15,primary,0.005,46,46,0.004995743662555,-0.00018794756827108716,0.0012117004258652999,0.0013025797932431854,0.9347826086956522,1.0,0.9347826086956522
allbursts,outbound,3_15,primary,0.01,46,46,0.009951391353555002,-0.00019690179107543436,0.0012463319744399986,0.0012639751073894826,1.0,1.0,1.0
allbursts,outbound,3_15,reference_split,-0.01,46,46,-0.009893726911285,-8.482199093717381e-05,0.0012994105266617983,0.001286670723501196,1.0,1.0,1.0
allbursts,outbound,3_15,reference_split,-0.005,46,46,-0.004964473855785001,-0.00013002529541543485,0.0012058912239675003,0.0012718401232698145,1.0,1.0,1.0
allbursts,outbound,3_15,reference_split,-0.002,46,46,-0.0019814287037850003,-0.00015164382241369563,0.0012057537402456002,0.0012836686893228449,0.34782608695652173,0.9565217391304348,0.34782608695652173
allbursts,outbound,3_15,reference_split,-0.001,46,46,-0.0009949161461350001,-0.0001533481449465218,0.0012201858371472002,0.0012756500518171145,0.17391304347826086,0.8478260869565217,0.17391304347826086
allbursts,outbound,3_15,reference_split,-0.0005,46,46,-0.0004973245083349999,-0.0001529184822706522,0.0012196755354934499,0.0012732706289547008,0.08695652173913043,0.6956521739130435,0.08695652173913043
allbursts,outbound,3_15,reference_split,-0.0002,46,46,-0.000198709867885,-0.00015123235593717386,0.0012199374234400499,0.0012710453372265828,0.06521739130434782,0.5652173913043478,0.06521739130434782
allbursts,outbound,3_15,reference_split,-0.0001,46,46,-9.925794397999999e-05,-0.0001511163536063044,0.001219659049937727,0.0012701278978330172,0.06521739130434782,0.5434782608695652,0.06521739130434782
allbursts,outbound,3_15,reference_split,0.0,46,46,3.3881317890172014e-21,-0.00015087666566173912,0.0012198689402409088,0.0012688510815106664,0.06521739130434782,nan,0.06521739130434782
allbursts,outbound,3_15,reference_split,0.0001,46,46,9.9439427915e-05,-0.0001503531685021739,0.00122045037635325,0.001267532984336715,0.043478260869565216,0.5434782608695652,0.0
allbursts,outbound,3_15,reference_split,0.0002,46,46,0.000198953503715,-0.00015017815812978268,0.0012208757561616,0.0012668925219718695,0.06521739130434782,0.5434782608695652,0.021739130434782608
allbursts,outbound,3_15,reference_split,0.0005,46,46,0.0004963938894149999,-0.0001517862278054348,0.0012222316595407801,0.001266388983825004,0.043478260869565216,0.6521739130434783,0.021739130434782608
allbursts,outbound,3_15,reference_split,0.001,46,46,0.000992291732715,-0.00015461263402413044,0.0012270196490790002,0.0012657460291738683,0.08695652173913043,0.7391304347826086,0.08695652173913043
allbursts,outbound,3_15,reference_split,0.002,46,46,0.001989763692715,-0.00015504487195413055,0.0012747254805495,0.0012665025782898757,0.30434782608695654,0.9130434782608695,0.30434782608695654
allbursts,outbound,3_15,reference_split,0.005,46,46,0.004978603677215,-0.0001779807430023915,0.0012492798272786998,0.0012782430573935347,0.9565217391304348,1.0,0.9565217391304348
allbursts,outbound,3_15,reference_split,0.01,46,46,0.009951104885715,-0.0001876549368067395,0.0012620006553693002,0.0012573552714050527,1.0,1.0,1.0
allbursts,outbound,3_15,slowness_offset_m,-0.01,46,46,-0.010802276421530001,-0.0005579670410082614,0.0022261562636754,0.0020449017321230423,1.0,1.0,1.0
allbursts,outbound,3_15,slowness_offset_m,-0.005,46,46,-0.00543301796153,-0.0001862218683126086,0.0022404192211212003,0.0018508694594270322,0.8260869565217391,1.0,0.8260869565217391
allbursts,outbound,3_15,slowness_offset_m,-0.002,46,46,-0.0021359123635299997,2.3746028272173877e-05,0.00231359087537529,0.0018205633515997017,0.2608695652173913,0.8260869565217391,0.2608695652173913
allbursts,outbound,3_15,slowness_offset_m,-0.001,46,46,-0.00099741128403,8.432392400369573e-05,0.00234362951907105,0.0018192708383697048,0.10869565217391304,0.6304347826086957,0.10869565217391304
allbursts,outbound,3_15,slowness_offset_m,-0.0005,46,46,-0.0004948074171299999,0.00010385844059391309,0.00230021172937038,0.0018265506508590545,0.06521739130434782,0.6304347826086957,0.06521739130434782
allbursts,outbound,3_15,slowness_offset_m,-0.0002,46,46,-0.00020833960092999997,0.0001165754327623914,0.0023005311580608,0.0018305647742082056,0.08695652173913043,0.5434782608695652,0.06521739130434782
allbursts,outbound,3_15,slowness_offset_m,-0.0001,46,46,-0.00010634320543000002,0.00012095595837191302,0.00230537430802854,0.001832503290385074,0.08695652173913043,0.5,0.06521739130434782
allbursts,outbound,3_15,slowness_offset_m,0.0,46,46,-1.3552527156068805e-20,0.00012534514942956523,0.002299857469024122,0.0018342421567017222,0.06521739130434782,nan,0.06521739130434782
allbursts,outbound,3_15,slowness_offset_m,0.0001,46,46,0.000104552160515,0.00013157185654565223,0.002297947729717983,0.001835470490018313,0.043478260869565216,0.5,0.021739130434782608
allbursts,outbound,3_15,slowness_offset_m,0.0002,46,46,0.00020612255702,0.0001381272736873913,0.00230127916526907,0.0018358991295488846,0.043478260869565216,0.5217391304347826,0.021739130434782608
allbursts,outbound,3_15,slowness_offset_m,0.0005,46,46,0.00052652032652,0.00015522424305739133,0.0022884008488089,0.0018402344002437924,0.08695652173913043,0.6304347826086957,0.06521739130434782
allbursts,outbound,3_15,slowness_offset_m,0.001,46,46,0.00106480814847,0.00018542532668108693,0.00231149015208132,0.0018503939885221778,0.15217391304347827,0.7391304347826086,0.15217391304347827
allbursts,outbound,3_15,slowness_offset_m,0.002,46,46,0.00210060503147,0.00024808796974006513,0.00231089355658413,0.0018591362299724802,0.34782608695652173,0.8913043478260869,0.34782608695652173
allbursts,outbound,3_15,slowness_offset_m,0.005,46,46,0.00536572298297,0.000466654727991739,0.002359199340603,0.0018992796638920746,0.8913043478260869,1.0,0.8913043478260869
allbursts,outbound,3_15,slowness_offset_m,0.01,46,46,0.010799447163469998,0.0008565290713830425,0.0022184974649040023,0.0020122754490376903,1.0,1.0,1.0
allbursts,outbound,3_15,slowness_offset_p,-0.01,46,46,-0.009159624006049999,0.0008430263006891312,0.0010335640684551001,0.001283217369463834,1.0,1.0,1.0
allbursts,outbound,3_15,slowness_offset_p,-0.005,46,46,-0.00454478149555,0.00045413464825434774,0.0009754015125582001,0.0010618065781240686,1.0,1.0,1.0
allbursts,outbound,3_15,slowness_offset_p,-0.002,46,46,-0.0018316253240499999,0.00022109875983478266,0.0009381258002571001,0.0009834534210191907,0.41304347826086957,0.9782608695652174,0.41304347826086957
